,competitor_name,country,product_views,product_name_competitor,category_path,brand,list_price_competitor,promo_price_competitor,currency,discount_savings,stock_information,rating,reviews,seller_name,product_description,store_location,match,products_sold,transaction,avg_quality_rating_and_review,avg_accuracy_rating_and_review,total_transaction,list_price_lazada,promo_price_lazada,score,input,error,url_origin
1289,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Plus (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Plus is our most advanced impact-absorbing clear case, and doesn’t sacrifice style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1290,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi suông chéo dày tay raglan cổ nhún', 'product_name_en': 'Áo Maybi suông chéo dày tay raglan cổ nhún', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1291,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Double Tour,Home>Accessories,Apple,655,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the extra-long 41mm navy blue Hermès Bridon Double Tour that wraps twice around the wrist. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh Chất Melano CC Mờ Thâm, Nám Tàn Nhang 20ml', 'product_name_en': 'Tinh Chất Melano CC Mờ Thâm, Nám Tàn Nhang 20ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1292,Apple SG,Singapore,,Apple Watch Hermès - 45mm Kaki Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 45mm green and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi ôm thun tay dài đắp cổ V', 'product_name_en': 'Áo Maybi ôm thun tay dài đắp cổ V', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1293,Apple SG,Singapore,,Apple Memory Module 16GB DDR4 2666MHz SO-DIMMS (2x8GB),Apple Memory Module 16GB DDR4 2666MHz SO-DIMMS (2x8GB),Apple,600,,SGD,,out of stock,,,Apple,Explore 16GB DDR4 2666MHz SO-DIMMS - 2x8GB. Compatible with Mac mini (2018) and iMac (2019). Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ - Hàng Chính Hãng', 'product_name_en': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ - Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1294,Apple SG,Singapore,,Apple Watch Hermès - 45mm Noir Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 45mm black Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi suông voan in không tay cổ nhún', 'product_name_en': 'Áo Maybi suông voan in không tay cổ nhún', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1295,Apple SG,Singapore,,Apple Watch Hermès - 45mm Noir Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 45mm black Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nước dưỡng săn chắc và nâng cơ cải tiến ALBION INFINESS DERMA PUMP LOTION S 200ml', 'product_name_en': 'Nước dưỡng săn chắc và nâng cơ cải tiến ALBION INFINESS DERMA PUMP LOTION S 200ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1296,Apple SG,Singapore,,Buy Refurbished 12.9-inch iPad Pro Wi-Fi+Cellular 256GB - Space Grey (5th Generation),Home>Accessories,Apple,1719,,SGD,,in stock,,,Apple,"The Liquid Retina XDR display delivers true-to-life detail with a 1,000,000:1 contrast ratio, great for viewing and editing HDR photos and videos or enjoying your favourite movies and TV shows. It also features a breathtaking 1,000 nits of full‑screen brightness and 1,600 nits of peak brightness. And advanced display technologies like P3 wide colour, True Tone and ProMotion.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'YOSE - Mặt nạ tế bào nano 3 màu - cấp ẩm, tái tạo và làm sáng da ( organic ) ( hộp 6 miếng )', 'product_name_en': 'YOSE - Mặt nạ tế bào nano 3 màu - cấp ẩm, tái tạo và làm sáng da ( organic ) ( hộp 6 miếng )', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1297,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng cải thiện lão hóa Hada Labo Pro-Aging Retinol B3 Cream 50g', 'product_name_en': 'Kem dưỡng cải thiện lão hóa Hada Labo Pro-Aging Retinol B3 Cream 50g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1298,Apple SG,Singapore,,Apple Watch Hermès - 45mm Blanc Kilim Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the soft, waterproof, moulded rubber 45mm white Hermès Kilim Single Tour made for active wear. Buy at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi rộng lưới tay lửng bo tay', 'product_name_en': 'Áo Maybi rộng lưới tay lửng bo tay', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1299,Apple SG,Singapore,,Apple Watch Hermès - 45mm Bleu Jean Tricot Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the knitted 45mm blue Hermès Tricot Single Tour that comfortably hugs the wrist like a glove. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'OLV - Áo kiểu Maisy Top', 'product_name_en': 'OLV - Áo kiểu Maisy Top', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1300,Apple SG,Singapore,,Apple Watch Hermès - 41mm Bleu Jean Tricot Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the knitted 41mm blue Hermès Tricot Single Tour that comfortably hugs the wrist like a glove. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Trắng Da Giữ Ẩm Chống Nắng 30g (nâu) Sắc Tiên Today', 'product_name_en': 'Kem Trắng Da Giữ Ẩm Chống Nắng 30g (nâu) Sắc Tiên Today', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1301,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Kilim Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with a soft, waterproof, moulded rubber 41mm navy blue Hermès Kilim Single Tour made for active wear. Buy at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Mặt nạ Dermal dưỡng da tinh chất trà xanh và collagen 23g', 'product_name_en': 'Mặt nạ Dermal dưỡng da tinh chất trà xanh và collagen 23g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1302,Apple SG,Singapore,,Apple Watch Hermès - 45mm Blanc Kilim Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the soft, waterproof, moulded rubber 45mm white Hermès Kilim Single Tour made for active wear. Buy at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Nám Trắng Da Giữ Ẩm Xóa Thâm E5 (12g, 18g, 30g)', 'product_name_en': 'Kem Nám Trắng Da Giữ Ẩm Xóa Thâm E5 (12g, 18g, 30g)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1303,Apple SG,Singapore,,Apple Watch Hermès - 41mm Jaune de Naples Tricot Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the knitted 41mm yellow Hermès Tricot Single Tour that comfortably hugs the wrist like a glove. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi rộng lưới tay lửng bo tay', 'product_name_en': 'Áo Maybi rộng lưới tay lửng bo tay', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1304,Apple SG,Singapore,,Apple Watch Hermès - 41mm Orange Tricot Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the knitted 41mm orange Hermès Tricot Single Tour that comfortably hugs the wrist like a glove. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi ôm thun tay dài đắp cổ V', 'product_name_en': 'Áo Maybi ôm thun tay dài đắp cổ V', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1305,Apple SG,Singapore,,Apple Watch Hermès - 41mm Denim/Noir Toile H Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the signature pattern of the handmade, woven 41mm black and blue Hermès Toile H Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng ẩm làm sáng chống nắng cho da INNISFREE Jeju Cherry Blossom Skin-Fit Tone-Up Cream SPF 50+PA++++ 50ml', 'product_name_en': 'Kem dưỡng ẩm làm sáng chống nắng cho da INNISFREE Jeju Cherry Blossom Skin-Fit Tone-Up Cream SPF 50+PA++++ 50ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1306,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Bộ 3 Sản Phẩm Dưỡng Ẩm, Dưỡng Trắng Da Chiết Xuất Hạt Ý Dĩ Hatomugi (SRM 170g + Toner 500ml + Kem dưỡng 300g)', 'product_name_en': 'Bộ 3 Sản Phẩm Dưỡng Ẩm, Dưỡng Trắng Da Chiết Xuất Hạt Ý Dĩ Hatomugi (SRM 170g + Toner 500ml + Kem dưỡng 300g)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1307,Apple SG,Singapore,,Apple Watch Hermès - 41mm Bleu Jean Tricot Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,Personalise your Apple Watch with the knitted 41mm blue Hermès Tricot Single Tour that comfortably hugs the wrist like a glove. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo Maybi ôm thun tím yếm cột dây', 'product_name_en': 'Áo Maybi ôm thun tím yếm cột dây', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1308,Apple SG,Singapore,,Buy Refurbished 12.9-inch iPad Pro Wi-Fi+Cellular 256GB - Space Grey (5th Generation),Home>Accessories,Apple,1719,,SGD,,in stock,,,Apple,"The Liquid Retina XDR display delivers true-to-life detail with a 1,000,000:1 contrast ratio, great for viewing and editing HDR photos and videos or enjoying your favourite movies and TV shows. It also features a breathtaking 1,000 nits of full‑screen brightness and 1,600 nits of peak brightness. And advanced display technologies like P3 wide colour, True Tone and ProMotion.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'product_name_en': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1309,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Mặt nạ Dermal dưỡng da tinh chất trà xanh và collagen 23g', 'product_name_en': 'Mặt nạ Dermal dưỡng da tinh chất trà xanh và collagen 23g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1310,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Bridon Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the continuous chevron knit, hand-braided 41mm navy blue and red Hermès Bridon Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Nám Trắng Da Giữ Ẩm Xóa Thâm E5 (12g, 18g, 30g)', 'product_name_en': 'Kem Nám Trắng Da Giữ Ẩm Xóa Thâm E5 (12g, 18g, 30g)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1311,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1312,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation)– US English,Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1313,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Royal Blue,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1314,Apple SG,Singapore,,Apple Watch Hermès - 41mm Noir/Gold Twill Jump Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the smooth, silky feel of the woven nylon 41mm black and brown Hermès Twill Jump Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Áo kiểu suông bố phối viền trắng Maybi', 'product_name_en': 'Áo kiểu suông bố phối viền trắng Maybi', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1315,Apple SG,Singapore,,Apple Watch Hermès - 41mm Denim/Noir Toile H Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the signature pattern of the handmade, woven 41mm black and blue Hermès Toile H Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Dưỡng Ban Đêm Regenerist OLAY 50Gr', 'product_name_en': 'Kem Dưỡng Ban Đêm Regenerist OLAY 50Gr', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1316,Apple SG,Singapore,,Apple Watch Hermès - 41mm Denim/Noir Toile H Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the signature pattern of the handmade, woven 41mm black and blue Hermès Toile H Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Dưỡng Farmona Dermacos Chứa Bùn Hoạt Tính Giảm Bóng Nhờn Ngừa Mụn Dermacos Anti-Acne Matting Cream Tuýp 50ML', 'product_name_en': 'Kem Dưỡng Farmona Dermacos Chứa Bùn Hoạt Tính Giảm Bóng Nhờn Ngừa Mụn Dermacos Anti-Acne Matting Cream Tuýp 50ML', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1317,Apple SG,Singapore,,Apple Watch Hermès - 41mm Denim/Noir Toile H Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with the signature pattern of the handmade, woven 41mm black and blue Hermès Toile H Single Tour. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nước dưỡng săn chắc và nâng cơ cải tiến ALBION INFINESS DERMA PUMP LOTION S 200ml', 'product_name_en': 'Nước dưỡng săn chắc và nâng cơ cải tiến ALBION INFINESS DERMA PUMP LOTION S 200ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1318,Apple SG,Singapore,,Apple Watch Hermès - 41mm Navy Kilim Single Tour,Home>Accessories,Apple,503.6,,SGD,,in stock,,,Apple,"Personalise your Apple Watch with a soft, waterproof, moulded rubber 41mm navy blue Hermès Kilim Single Tour made for active wear. Buy at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Chấm Mụn Giảm Sưng, Ngăn Ngừa Vết Thâm Sẹo Tiam AC Fighting Spot RX Cream 30g', 'product_name_en': 'Kem Chấm Mụn Giảm Sưng, Ngăn Ngừa Vết Thâm Sẹo Tiam AC Fighting Spot RX Cream 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
1319,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html
